team_id,setup_link
SKB-F11,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjExIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiMzU2YWU1NWQ5MmRkOGQyMjI5MTdiY2Q0Y2QyM2M1ZTFlZWIzYzI2YThiYjFhYjFlNzkwMzcyODEzMzkwYTdiMyIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI2ZDEzYTcyMDJiOTI5MWM2MTcyNDQxNzQifQ.HMQtJwhx2LFAIUaNjPetZGzVk65tgDIMmO-toFRU0Sw
SKB-F12,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjEyIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiYTFiODZlMmQzOGM4YmNmOGJkYjUzNDVmOWFiZjdkOGI2NjI1NzI2YWQ1NjI2YTZhN2VkZTQ5YmM4OGM0ZGU5NiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI2YTZjODk4MGQzYjJmNGNhNmNkZmI3MjgifQ.4EdF9iJqOCVqHb9Hpa03xhwBklG7ISzj6jqcH5RG4_k
SKB-F13,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjEzIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZjBjOWJlNjkzNzhhNjk1MmQzZjZkZmIzZTg0ODA4OTNlNjRiMmI0MDZlNzZkY2MxNjc0NzhjOTViNjRhZDdmNCIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJkYTUyMzQxMDUwNzJiNmI5MjZjYmIxNzkifQ.RLI9DerlmM1BDt0mfPRr0zEZXP3yORbbOzZG2WnPOsQ
SKB-F14,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjE0IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiOWFhMDlhZDMxMTllYWY3ODdjNmY4NzQxNmFlZTAxNDVmMDRjNDA4Nzc1OGY3NDVkNzE5MTQ5N2VjNTIyOWU2NiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJlYjhlNDg5Zjg2M2JlMjZiY2VjNTA5NjUifQ.cH_g3HEcK5NyhslN_Fk7v5aBM_fsFrp6vKET-S58Z9o
SKB-F15,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjE1IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiM2M5MmQzNzk3M2U5ZjhmNTkyZDU2MGY5NzY3ZjNiZDdmMzk0ODlkMGI1NWI3NWRmNTllYTZjMDg3M2IyODVmNSIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJjOGMyNzUwODA3ZjI4YjJkZjJmOWVhZWMifQ.Pw0tOZEWHDhlspyG1IILSarsGLnXAbEZrVvvpvYaj04
SKB-F16,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjE2IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiNjJjNWIzM2FhZTI3Y2EzYWY1Y2NiMDUyNmUzYWJjYzFiNzRhNGJkY2FiODE1N2JkYjAyYzM2ODUxMGMxNzk5ZCIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJiNGIwNWRhODI2NGU1MmM4MDAxMWM2ZmIifQ.a2K_Oz-vdkHoZxPk2HlSzIAp-PK5mKnkcuEIvxvPHio
SKB-F17,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjE3IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiNjlmOTc1MzMzNmRmMjMyZWU5OTJiNmQ1ZTU0Yjc1YjM0NzEyOTkxMmUzMzcxOTI5ZjAyZTk1MmQ5NWNkODk5YiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI2MzFiNTQ2YTI1OWJlMDkwMGU1M2ZkYTUifQ.yi9Aesxd7aqHq_f35Oy3uJ4GmrlqS_bp-PboIJ3I87k
SKB-F18,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjE4IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiIzNjc5YzQyMGI1YmFjZmQzODFhMzAwY2UifQ.VC6Ayd7z8TVb0pxhuQcTCsTv14Mg_Z1fYIArblLGaMk
SKB-F19,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjE5IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJiNzZiZWQ2MjM5NDAxMWUwMzE0ZmI0YTMifQ.j8NwJIF8iCUCBTooiFli-o_Z8GLKAAADJbU3C1X4JWU
SKB-F20,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjIwIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI2NTZjNzJjY2YzNjFlNzc2NDc2ZDljNmIifQ.sEpjhSwRP76rxQnAjywiEpn59TpN754UaWCVem6eexw
SKB-F21,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjIxIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI4MTI0N2VhNjZlZmVlNjI1YmMyMjBlMDMifQ.DHaMuNY8C5_Bl2TOcqv-QZt0ErA1hN_wJRHju_4vv-g
SKB-F22,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjIyIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJlNjFhYzZhMTIwMDY3N2FhOWY4MjYzOGQifQ.CzllvUsAXbCH_amvLn0T7OS-EOV3jgBoX4fTJcb9UR0
SKB-F23,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjIzIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI5N2FmZjkxZTBhZjJhYjE3MWY5Yjg2OWEifQ.Pzp8EgrraK-vRoWPV36F_R_zWpUgYy6NAWbrfhi9ok8
SKB-F24,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjI0IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI2MDAzNDk0OTE1ZTdjM2UwZmI3OTQ4YmIifQ.f0b_qZbXtCktEc4yA4HTVbjR_kyFb3DC2QPmwknWkUE
SKB-F25,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjI1IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI3ZGJmODJiNjUwNzI1NzlhNDU2ZThkOTEifQ.FLc8htEfLYLlKnXzyfVPj5h7PxQslw8bDMknd_NqhB8
SKB-F26,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjI2IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI4MmI5ODViYzgzOWQ5ZmQ1NDg2ZjYwMDUifQ.JMPuobZlI7Hmo_t8yhcGIVwgJPKN9t1kNSCwsDR5uBE
SKB-F27,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjI3IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI1Y2U3MTM0ZWY2NjM1MzhlY2FmMzQ2YjcifQ.88rWLMwCcCCXBIP0fViZn5hCMrY3xJ6pq9Huv72gLpQ
SKB-F28,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjI4IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJlMzM3MTM1NWJmNzIyYmY4ZmUzZjliZDAifQ.xrC_4ykdsN4q8sW3i_oauQ92RKY3EJciZeY-MU3FSBk
SKB-F29,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjI5IiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiI0MzRmZTA1MDRlODAwNmYyZTg1YzM4NzQifQ._WieIVPOOjAvzt5gon7bfmuIBk5e6pCF3QYwhtcdpy0
SKB-F30,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJTS0ItRjMwIiwicGFzc3dvcmRIYXNoRGlnZXN0IjoiZWY3OTdjODExOGYwMmRmYjY0OTYwN2RkNWQzZjhjNzYyMzA0OGM5YzA2M2Q1MzJjYzk1YzVlZDdhODk4YTY0ZiIsImV4cCI6MTc3NjMzNjA3Niwibm9uY2UiOiJjNmY3OThiYmZmNjY1NjExZDNkYzAwNTIifQ.4YbgQGXAj6ZiQUslm2-qgXJptLGECcLQpmG9kibs3To
test1,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MSIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiMzhkYWMxNzJiZmUzNzU0MzA1M2JjZTVkIn0.zBM-OOJ3RumJpB4Px98tcUV5xxTK_CoPjwqUbHGVrcU
test2,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MiIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiZDljOTIzYWVlYWMwMDM5ODgxYjA2NDFhIn0.0-U17669hlXXogu6eeJ-6ddMcRzPpnBiZklBeXOE-pM
test3,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MyIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiNGMyZDBjZTljNjJkOTg3YjEwN2IxMDQ3In0.P0HCEDTCY0b-PtcfXLPZ7Vswc3xC2Tyb_uIMOtwcCvg
test4,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0NCIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiNTExY2UwODExNDNmY2Q4YmI0NzJkYTZkIn0.ukK3S98VH7lIUqGleNLd3ngEQdWpkvnkWfKWeW18pUg
test5,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0NSIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiNTk2MDg4MmUyN2VmYjQxNjk5MjRkMWRjIn0.AApsUVReTDWA-TKuM_ps9U0HjioyFFreKu7wSNC9Ev0
test6,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0NiIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiZWFjM2I5MDRhYWFmOGU3ZjMxNzUyMjQzIn0.JFCXE3gQ_H41Pno93xBBUdXcc08jeutXGNCX1LG_J2k
test7,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0NyIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiZTY1YWNiZTBkYWFjYjA2YWM5ODlhMjUzIn0.QGzRyklsiUdvpmsIMQ3tebXlVZ10tzfMGzFLEGAvwQo
test8,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0OCIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiMmY1NTYwOGE2MjM3YzgxYzM1ZjA2ODJhIn0.GCA8OvuHcWaIl4z5Mz0v9b5cnSwoJuFQY7BJazDrmN0
test9,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0OSIsInBhc3N3b3JkSGFzaERpZ2VzdCI6ImVmNzk3YzgxMThmMDJkZmI2NDk2MDdkZDVkM2Y4Yzc2MjMwNDhjOWMwNjNkNTMyY2M5NWM1ZWQ3YTg5OGE2NGYiLCJleHAiOjE3NzYzMzYwNzYsIm5vbmNlIjoiNWZjODZkOTIwMTZhMDA0MWVhZWRiYThlIn0.c3zHP-_icetzCCIOhyMYSGsTdIIp0gIpyljUCoxj4uk
test10,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTAiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImU0ZGQyM2MwZWY2YjYwNWI1ZDhlYzkyMiJ9.qCEZIiOHGB55EJQ25u_tSv-q1PeAOsfB9rnfdsq4SDU
test11,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTEiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjAyNDcwMTUxYzE1Yzc1MGJmZjc5YTMxYiJ9.pSOQpqirnYxd9nwl85ulm_MXlmkDGCM7jgX9OC3u0Ok
test12,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTIiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjVmM2JkMjgxMmE1NWFiNjIzYWJjOTc5ZSJ9.zRcoi3pxEEQDG7zxi07OZ-9HF-NvfHVeaOm6wuV-7Qs
test13,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTMiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjE1YjY2NzlkMGI4N2E2OTIwYzJhMGIyZSJ9.dhSAQ7tkjnVD9NS_LX9HhgN3_aMmWYUMwJylYx4URA4
test14,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTQiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6Ijg2YmQ5ZmUzYzUzZjk1YTdhYTM3MDY3OCJ9.vHMTml4EYppFUZo4AFyhBO1O84aklF_4oDTUTU8klzk
test15,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTUiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImE4ZTQwN2JiMzlmMjIwMTMxODM4ZWJlZCJ9.2GLcYVrw2fVd8yZLsB2PRzb1bOQ3zhgODeAKJNIoUu4
test16,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTYiLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6IjY4MWQ5MGE0MzUxZjNmMzRhODY4YTRlMyJ9.LbJL8EbaLp7TxRzwg_bIyAQko18K_LzpSF--MFOtu04
test17,https://sankalpbharat.stvincentngp.edu.in/final-round/setup-password?token=eyJ0ZWFtSWQiOiJ0ZXN0MTciLCJwYXNzd29yZEhhc2hEaWdlc3QiOiJlZjc5N2M4MTE4ZjAyZGZiNjQ5NjA3ZGQ1ZDNmOGM3NjIzMDQ4YzljMDYzZDUzMmNjOTVjNWVkN2E4OThhNjRmIiwiZXhwIjoxNzc2MzM2MDc2LCJub25jZSI6ImU3ODY0OTkwNDllODYwNjVkM2I3ODlkOCJ9.rVnR1MwNxKP1imUPlLEeCYt5DWHMYDlT6XaimK0V6Z8
